,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,SalePrice,ExterQual_E,BsmtQual_E,FireplaceQu_E,HeatingQC_E,GarageFinish_E,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
873,5,7.14598446771,6.72503364217,1.0,1,-0.73660338428,11.7981044072,4,3.0,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
874,5,7.03174125876,6.51767127291,1.0,1,-1.00070438426,11.1049572266,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
875,8,7.8674885687,7.07749805357,2.0,2,1.17812886558,12.6230611041,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876,4,6.94793706861,6.97073007814,2.0,1,-0.274426634315,11.7924493497,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,9,7.7075121946,7.28824440102,3.0,2,1.07909099058,12.7656884335,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
878,5,7.05272104923,7.01211529431,2.0,1,-0.34045188431,11.9049675527,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
879,5,6.76272950693,6.76272950693,1.0,1,0.220762740648,11.8240798936,4,3.0,0,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,5,6.99484998583,6.99484998583,2.0,1,1.11210361558,11.9640010843,3,5.0,0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,7,7.44891610254,7.05358572719,2.0,2,0.616914240618,12.1415341244,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
882,6,7.37400185935,6.69579891706,2.0,2,0.682939490613,12.0895388293,3,4.0,3,4,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,4,7.71020519443,6.67959918584,1.0,1,-1.95807050919,11.6826682396,4,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
884,5,6.79458658088,6.79458658088,1.0,1,-0.142376134325,11.512925465,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,9,7.4442486495,7.43779512167,2.0,2,0.914027865596,12.7035090322,4,5.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,5,7.44600149832,7.39449310722,2.0,2,-0.406477134305,11.8844890214,3,3.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,5,7.23993259132,6.70563909486,1.0,1,-0.538527634295,11.8167269193,3,3.0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,8,7.70436116791,7.70436116791,2.0,2,-0.0433382593321,12.4987422595,4,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,6,7.31721240836,7.31721240836,2.0,1,-0.60455288429,11.9150516718,3,3.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
890,5,6.82979373751,6.51174532964,2.0,1,-0.73660338428,11.7191262956,3,3.0,1,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
891,6,7.4289271948,6.82328612236,2.0,2,0.220762740648,12.0581525155,3,3.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
892,6,6.97447891103,6.96602418711,1.0,1,-0.274426634315,11.9479493753,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
893,5,7.23273313618,7.23273313618,1.0,1,-0.571540259292,12.0137007529,3,4.0,4,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
894,5,7.33693691371,0.0,2.0,2,0.253775365645,11.6856847823,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,6,7.49387388678,6.66057514984,2.0,1,-0.274426634315,11.8493977016,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
896,4,6.85856503479,6.85856503479,1.0,1,-1.16576750925,11.5759002641,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,5,7.7146774738,0.0,2.0,2,0.253775365645,11.8702711839,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,9,7.76853330093,7.75405263904,3.0,2,1.24415411557,13.3239269469,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
899,5,7.12044437239,6.81673588059,1.0,1,-0.34045188431,11.8130300574,3,3.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900,4,6.75576892198,6.75576892198,1.0,1,-0.0103256343346,11.6082356448,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
901,5,7.17548971362,6.90073066405,1.0,1,-0.4725023843,11.9381932004,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
902,7,7.31986492981,6.66440902035,2.0,2,1.04607836559,12.1007121299,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,7,7.4211775286,7.4211775286,3.0,2,1.14511624058,12.3883942023,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,5,6.80572255342,6.77650699237,1.0,1,-0.142376134325,11.7400610376,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
905,5,6.9697906699,6.96318998587,1.0,1,-0.571540259292,11.7597855429,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
906,8,7.40062057737,7.39264752072,3.0,2,1.14511624058,12.4490188241,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
907,7,7.62948991639,6.92559519711,1.0,1,-1.16576750925,12.4292161968,4,4.0,4,4,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,5,6.80572255342,6.76272950693,2.0,1,0.385825865636,11.7829526022,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,6,7.30317005124,6.61069604472,2.0,2,1.11210361558,12.0668105782,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,5,7.72973533139,7.00850518208,2.0,2,-0.373464509307,11.9466540384,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
911,5,7.14598446771,7.14598446771,1.0,1,0.18775011565,11.8740903142,3,4.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,5,6.92362862814,6.64509096951,1.0,1,-1.52890638422,11.3850920935,3,3.0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,5,7.60240133567,6.90975328164,3.0,2,-0.73660338428,11.8844890214,3,3.0,0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,6,7.11069612298,6.41836493594,2.0,2,1.24415411557,12.0652749169,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,4,6.99668148818,6.30444880242,1.0,1,-0.0433382593321,11.2252433925,3,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,2,6.17586727011,6.17586727011,1.0,0,-0.73660338428,10.4719498091,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,4,7.11476944837,7.03438792992,1.0,1,-0.505515009297,11.8130300574,3,3.0,0,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,7,7.66293785046,7.00760061395,3.0,2,0.649926865616,12.3800259527,4,5.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,6,7.25488481008,7.07749805357,2.0,1,-0.439489759302,12.0810761554,5,4.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
920,6,7.45124168499,6.83410873881,2.0,2,0.748964740608,12.211060187,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
921,5,7.69666708153,7.14913159856,0.0,2,-2.35422200916,11.8906767345,3,3.0,0,4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,6,7.18311170174,7.18311170174,2.0,2,1.11210361558,12.0434948908,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,6,7.38894609762,7.38087903556,2.0,2,0.715952115611,12.1704454679,4,4.0,2,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
924,6,7.43070708255,7.43070708255,2.0,2,0.286787990643,12.2428866187,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,5,7.02731451404,7.02731451404,2.0,2,0.18775011565,12.0725412529,3,4.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
926,8,7.77275271647,7.07496319797,3.0,2,1.04607836559,12.5602444593,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
927,7,7.5903469456,6.72503364217,2.0,2,-0.109363509327,12.078239274,3,3.0,4,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,8,7.48941208351,7.46965417293,2.0,2,0.980053115591,12.3737034869,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,7,7.71289096149,6.87212810134,2.0,2,0.848002615601,12.3104326609,3,4.0,3,4,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,8,7.29097477814,7.29097477814,3.0,2,1.17812886558,12.211060187,4,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,5,6.83087423465,6.83087423465,1.0,1,-0.20840138432,11.6741936126,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
932,9,7.55276208421,7.55276208421,3.0,2,1.14511624058,12.6760762748,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
933,7,7.31388683163,7.31388683163,2.0,2,1.07909099058,12.1547793511,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,7,7.63530388626,6.37331978958,2.0,2,-0.373464509307,12.3966930051,3,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
935,4,6.61740297797,6.39859493454,2.0,1,-1.49589375922,11.2885311318,3,2.0,0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,7,7.09090982208,7.07072410726,2.0,2,1.04607836559,12.1275704174,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
937,7,7.58680353516,7.01571242049,2.0,2,1.11210361558,12.4411447677,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
938,7,7.58222919428,7.23849684089,3.0,2,1.14511624058,12.3875563514,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,7,7.78488929566,6.94022246912,1.0,2,-1.03371700926,12.4065615063,3,3.0,3,5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,6,7.45529848568,7.45529848568,2.0,2,0.154737490653,11.9243726448,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,7,7.63094658089,6.90073066405,2.0,2,0.914027865596,12.273731294,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,4,7.273092596,7.273092596,0.0,2,0.18775011565,11.9183905731,3,4.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,5,7.39817409297,7.39817409297,2.0,2,-0.142376134325,11.8705999092,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
944,6,7.20414929204,6.70930434026,2.0,1,-0.439489759302,11.8313791961,3,3.0,4,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
945,5,7.53369370985,6.99301512293,2.0,1,-2.68434825913,11.7352686961,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
946,5,7.04315991599,7.04315991599,1.0,1,-0.406477134305,11.8705999092,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
947,8,7.3963352938,7.38832785958,3.0,2,1.01306574059,12.506177238,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
948,7,7.48268182815,6.84268328224,2.0,2,1.01306574059,12.1678514327,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,6,7.23128700433,7.05789793741,2.0,1,0.0226869906629,12.1934938633,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
950,5,6.76272950693,6.76272950693,2.0,1,-0.703590759282,11.7675676833,3,3.0,0,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
951,5,6.87316383421,6.72022015514,1.0,1,-0.20840138432,11.694413341,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,5,6.64509096951,6.64509096951,1.0,1,0.0226869906629,11.8048485317,3,4.0,0,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,5,7.58528107864,6.66568371778,2.0,2,-0.0763508843296,12.0552497558,3,3.0,1,5,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,6,6.88857245957,6.85224256905,0.0,2,0.121724865655,11.7558716436,3,4.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,6,7.58018941794,6.88755257166,2.0,2,-0.835641259272,11.8844890214,3,4.0,0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,6,7.11476944837,6.33150184989,2.0,1,0.286787990643,11.7280368446,3,4.0,3,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,5,6.96413561242,6.96413561242,2.0,1,-0.307439259312,11.7905572016,3,3.0,0,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
958,7,7.19893124069,7.19893124069,2.0,2,1.04607836559,12.1281111041,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,7,7.25629723969,6.54678541076,2.0,2,0.914027865596,11.9511803959,4,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
960,5,6.75576892198,6.75576892198,0.0,1,-0.439489759302,11.665646552,3,3.0,0,4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,6,7.96311205898,7.1936858184,2.0,2,0.18775011565,12.5135573453,3,4.0,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,6,7.34536484042,6.69084227742,2.0,2,0.154737490653,11.9511803959,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
963,9,7.49609734518,7.49609734518,2.0,2,1.17812886558,12.3842188309,4,5.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,7,7.54697411752,6.7068623366,2.0,2,1.01306574059,12.2779280826,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,6,7.30317005124,6.66440902035,2.0,2,1.11210361558,12.0945822695,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,5,7.17701876591,6.59167373201,1.0,1,-1.03371700926,11.9829290942,4,3.0,3,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,5,7.0021559544,7.0021559544,1.0,1,-0.538527634295,11.8130300574,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
968,3,6.87626461189,6.39859493454,0.0,1,-2.02409575918,10.5427063911,3,3.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,6,6.99942246751,6.37842618365,1.0,1,-0.439489759302,11.8493977016,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
970,4,7.0842264221,6.58063913728,0.0,1,-0.73660338428,11.8130300574,3,3.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
971,7,7.39449310722,6.63987583383,2.0,2,1.04607836559,12.0610468735,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972,6,6.82328612236,6.82328612236,1.0,2,0.253775365645,11.5079129231,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,7,7.26473017793,7.26473017793,2.0,2,1.17812886558,12.1117619661,4,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,7,7.6108527904,6.59167373201,2.0,1,-2.02409575918,12.0287386302,3,4.0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,7,7.23201033166,6.51323011091,2.0,2,0.947040490593,12.0137007529,4,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976,4,6.76849321165,6.08904487545,0.0,1,-1.59493163422,11.3562716549,3,4.0,0,3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,7,7.12447826249,7.12447826249,2.0,1,1.14511624058,12.2055725205,4,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,4,6.79682371827,6.79682371827,2.0,1,-0.571540259292,11.6082356448,3,3.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,5,7.02286808608,7.02286808608,2.0,1,-0.274426634315,11.8422292121,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
980,7,6.90775527898,6.85118492749,2.0,1,-0.34045188431,12.0917834991,5,3.0,0,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
981,8,7.86825426552,7.1115121165,3.0,2,0.881015240598,12.7248664389,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
982,7,7.14440718032,7.14440718032,2.0,2,1.17812886558,11.9822726288,4,4.0,4,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,8,7.73674368245,7.02908756415,2.0,2,1.01306574059,12.4525420221,4,4.0,4,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,5,7.45876269238,0.0,2.0,2,0.18775011565,11.7440371859,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
985,5,7.060476366,7.060476366,1.0,1,-0.703590759282,11.7360690163,3,3.0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,6,7.40000951716,6.1862086239,1.0,1,-2.02409575918,11.6699292138,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,9,7.57095858317,7.56579328243,3.0,2,1.24415411557,12.8871270017,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988,6,7.61628356158,6.74405918631,2.0,2,0.154737490653,12.1807548375,3,3.0,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
989,7,7.36327958696,6.64768837356,2.0,2,1.14511624058,12.1909590077,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,8,7.78030308791,7.24208235926,3.0,2,0.848002615601,12.7599577588,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
991,8,7.46336304552,6.82110747226,2.0,1,-2.94844925911,12.0317192584,4,3.0,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
992,6,7.52402141521,6.71295620068,2.0,2,-0.241414009317,12.1388638958,3,3.0,2,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
993,6,7.31388683163,6.62140565176,2.0,2,1.11210361558,12.0662357003,3,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,10,7.44949800538,7.4389715924,3.0,2,1.14511624058,12.7293207893,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
995,4,7.11558212618,6.61740297797,1.0,1,-0.835641259272,11.7084922485,3,3.0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,5,6.95749737088,6.95749737088,1.0,1,-0.34045188431,11.8240798936,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
997,6,7.27447955877,7.27447955877,2.0,2,-0.0433382593321,12.1281111041,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
998,3,6.98286275147,6.91572344863,1.0,1,-1.62794425921,11.4186147855,3,3.0,4,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,7,7.09754885061,7.08002649992,2.0,2,1.14511624058,12.2356314478,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,3,6.85118492749,0.0,2.0,1,-0.637565509287,11.3144745262,3,0.0,0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,5,6.53958595562,6.53958595562,1.0,1,-1.69396950921,11.3621025752,3,2.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,8,7.36201055126,7.36201055126,3.0,2,1.14511624058,12.3544926506,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1003,5,7.42714413341,7.42714413341,2.0,2,0.154737490653,11.8270425336,3,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,7,7.31654817718,7.20563517641,2.0,2,1.11210361558,12.1062523102,4,4.0,4,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,5,6.8936563546,6.8936563546,1.0,2,0.18775011565,11.9177236841,4,4.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,6,7.4133673357,7.4133673357,2.0,2,-0.0433382593321,12.0045682693,3,4.0,3,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
